Age,BusinessTravel,DailyRate_capped,DailyRate_z,Department,DistanceFromHome,Education,EducationField,Gender,HourlyRate_capped,HourlyRate_z,JobInvolvement,JobLevel,JobRole,MaritalStatus,MonthlyIncome_capped,MonthlyIncome_z,MonthlyRate_capped,MonthlyRate_z,NumCompaniesWorked_capped,NumCompaniesWorked_z,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears_capped,TotalWorkingYears_z,TrainingTimesLastYear,WorkLifeBalance,SatisfactionIndex,YearsAtCompany_capped,YearsAtCompany_z,TenureRatio,YearsInCurrentRole_capped,YearsInCurrentRole_z,YearsSinceLastPromotion_capped,YearsSinceLastPromotion_z,YearsWithCurrManager_capped,YearsWithCurrManager_z
32,Travel_Rarely,1259,1.1313606079238767,Research & Development,2,4,Life Sciences,Male,95,1.4318575297159781,3,1,Laboratory Technician,Single,1393,-1.0853819454849192,24852,1.4806425107053884,1.0,-0.6778187248056703,No,12,3,0,1.0,-1.3211515585932438,2,3,2.5,1,-0.9806804209460626,1.0,0.0,-1.1672900203551313,0.0,-0.6789146428573514,0.0,-1.1555414685244687
55,Travel_Rarely,1441,1.582403720137767,Research & Development,22,3,Technical Degree,Male,94,1.3826677524667244,2,1,Research Scientist,Divorced,3537,-0.62998269294797,23737,1.3239926770223103,5.0,0.9234565269617766,No,12,3,1,8.0,-0.42149901822042835,1,3,2.5,4,-0.4910064335601377,0.5,2.0,-0.6152821934957711,1.0,-0.3685898527395261,2.0,-0.5950247357715714
34,Travel_Rarely,1157,0.8785782043754328,Research & Development,5,2,Medical,Male,57,-0.4373540057556636,2,2,Laboratory Technician,Married,3986,-0.5346122338112675,11912,-0.337338518764595,1.0,-0.6778187248056703,No,14,3,1,15.0,0.4781535221523871,3,4,3.25,15,1.3044648535215873,1.0,10.0,1.5927491139416698,4.0,0.5623845176139496,13.0,2.4878172943693637
60,Travel_Rarely,370,-1.0718115171208948,Research & Development,1,4,Medical,Male,92,1.284288197968217,1,3,Healthcare Representative,Divorced,10883,0.9303544848208867,20467,0.864580160301534,3.0,0.12281890107805317,No,20,4,1,19.0,0.9922406880797102,2,4,3.5,1,-0.9806804209460626,0.05263157894736842,0.0,-1.1672900203551313,0.0,-0.6789146428573514,0.0,-1.1555414685244687
33,Travel_Rarely,267,-1.3270721795276568,Research & Development,21,3,Medical,Male,79,0.6448210937279185,4,1,Laboratory Technician,Married,2028,-0.950503901939694,13637,-0.09498787921005701,1.0,-0.6778187248056703,No,18,3,3,14.0,0.3496317306705563,6,3,2.75,14,1.1412401910596122,1.0,11.0,1.8687530273713497,2.0,-0.058265062621700905,13.0,2.4878172943693637
37,Travel_Frequently,1278,1.1784475262319203,Sales,1,4,Medical,Male,31,-1.7162882142362605,1,2,Sales Executive,Divorced,9525,0.6419066373651138,7677,-0.9323269005115332,1.0,-0.6778187248056703,No,14,3,2,6.0,-0.6785426011840899,2,2,3.0,6,-0.1645571086361877,1.0,3.0,-0.339278280066091,1.0,-0.3685898527395261,3.0,-0.31476636939512276
34,Travel_Rarely,678,-0.30850778875892665,Research & Development,19,3,Life Sciences,Female,35,-1.5195291052392457,2,1,Research Scientist,Married,2929,-0.7591257645629258,20338,0.8464565472565859,1.0,-0.6778187248056703,No,12,3,0,10.0,-0.16445543525676679,3,3,2.75,10,0.48834154121171225,1.0,9.0,1.3167452005119897,7.5,1.6485212830263376,7.0,0.8062670961106719
23,Travel_Rarely,427,-0.9305507621967642,Sales,7,3,Life Sciences,Male,99,1.628616638712993,3,1,Sales Representative,Divorced,2275,-0.8980395290961183,25103,1.5159062849246285,1.0,-0.6778187248056703,Yes,21,4,1,3.0,-1.0641079756295821,2,3,3.0,3,-0.6542310960221126,1.0,2.0,-0.6152821934957711,0.0,-0.6789146428573514,2.0,-0.5950247357715714
44,Travel_Rarely,921,0.29370911381236636,Research & Development,2,3,Life Sciences,Female,96,1.481047306965232,4,3,Healthcare Representative,Married,7879,0.29228575598646717,14810,0.06981055568702883,1.0,-0.6778187248056703,Yes,19,3,1,9.0,-0.29297722673859755,2,3,3.0,8,0.1618922162877623,0.8888888888888888,7.0,0.7647373736526294,6.0,1.1830340978496,7.0,0.8062670961106719
35,Travel_Frequently,146,-1.6269415013841442,Research & Development,2,4,Medical,Male,79,0.6448210937279185,2,1,Research Scientist,Single,4930,-0.33410062261962575,13970,-0.048203668791702715,0.0,-1.078137537747532,Yes,14,3,0,6.0,-0.6785426011840899,2,4,3.0,5,-0.32778177109816264,0.8333333333333334,4.0,-0.06327436663641088,1.0,-0.3685898527395261,4.0,-0.03450800301867408
43,Travel_Rarely,1179,0.9330998992584305,Sales,2,3,Medical,Male,73,0.3496824302323961,3,2,Sales Executive,Married,7847,0.28548875221725895,6069,-1.1582398445136763,1.0,-0.6778187248056703,Yes,17,3,1,10.0,-0.16445543525676679,3,3,3.0,10,0.48834154121171225,1.0,9.0,1.3167452005119897,7.5,1.6485212830263376,8.0,1.0865254624871206
24,Travel_Rarely,581,-0.5488988980157803,Research & Development,9,3,Medical,Male,62,-0.19140511950939493,4,1,Research Scientist,Married,4401,-0.44646359117934875,17616,0.46403426269574394,1.0,-0.6778187248056703,No,16,3,1,5.0,-0.8070643926659207,1,3,3.25,5,-0.32778177109816264,1.0,3.0,-0.339278280066091,0.0,-0.6789146428573514,4.0,-0.03450800301867408
41,Travel_Rarely,918,0.2862743372374121,Sales,6,3,Marketing,Male,35,-1.5195291052392457,3,3,Sales Executive,Single,9241,0.5815832289133911,15869,0.21859277440485825,1.0,-0.6778187248056703,No,12,3,0,10.0,-0.16445543525676679,3,3,3.0,10,0.48834154121171225,1.0,8.0,1.0407412870823096,7.5,1.6485212830263376,7.0,0.8062670961106719
29,Travel_Rarely,1082,0.6927087900015769,Research & Development,9,4,Medical,Female,43,-1.1260108872452157,3,1,Laboratory Technician,Married,2974,-0.7495674780124768,25412,1.5593186603578761,8.5,2.324572372258293,No,17,3,1,9.0,-0.29297722673859755,2,3,3.25,5,-0.32778177109816264,0.5555555555555556,3.0,-0.339278280066091,1.0,-0.3685898527395261,2.0,-0.5950247357715714
36,Travel_Rarely,530,-0.6752900997900022,Sales,2,4,Life Sciences,Female,51,-0.732492669251186,3,2,Sales Representative,Single,4502,-0.4250105480327854,7439,-0.9657642641138404,3.0,0.12281890107805317,No,15,3,0,17.0,0.7351971051160486,2,2,3.0,13,0.9780155285976372,0.7647058823529411,7.0,0.7647373736526294,6.0,1.1830340978496,7.0,0.8062670961106719
24,Travel_Rarely,240,-1.3939851687022449,Human Resources,22,1,Human Resources,Male,58,-0.38816422850640986,1,1,Human Resources,Married,1555,-1.0509721139033028,11585,-0.3832797704366726,1.0,-0.6778187248056703,No,11,3,1,1.0,-1.3211515585932438,2,3,3.25,1,-0.9806804209460626,1.0,0.0,-1.1672900203551313,0.0,-0.6789146428573514,0.0,-1.1555414685244687
47,Travel_Frequently,1093,0.7199696374430757,Sales,9,3,Life Sciences,Male,82,0.7923904254756797,1,4,Sales Executive,Married,12936,1.36642475788915,24164,1.3839832411323323,7.0,1.7240941528455003,No,11,3,0,25.0,1.7633714369706948,3,1,2.5,18,1.794138840907512,0.92,5.0,0.21272954679326922,7.5,1.6485212830263376,10.0,1.6470421952400178
26,Travel_Rarely,390,-1.0222463399545332,Research & Development,17,4,Medical,Male,62,-0.19140511950939493,1,1,Laboratory Technician,Married,2305,-0.8916673380624857,6217,-1.137446862105519,1.0,-0.6778187248056703,No,15,3,3,3.0,-1.0641079756295821,3,4,3.5,3,-0.6542310960221126,1.0,2.0,-0.6152821934957711,0.0,-0.6789146428573514,2.0,-0.5950247357715714
32,Travel_Frequently,585,-0.5389858625825079,Research & Development,10,3,Life Sciences,Male,56,-0.4865437830049173,3,1,Research Scientist,Married,3433,-0.6520729551978967,17360,0.4280680228546067,6.0,1.3237753399036383,No,13,3,1,10.0,-0.16445543525676679,3,2,1.75,5,-0.32778177109816264,0.5,2.0,-0.6152821934957711,1.0,-0.3685898527395261,3.0,-0.31476636939512276
31,Travel_Rarely,741,-0.15237748068488774,Research & Development,2,4,Life Sciences,Male,69,0.1529233212353812,3,1,Laboratory Technician,Married,3477,-0.6427270750152354,18103,0.5324544142685324,1.0,-0.6778187248056703,No,14,3,1,6.0,-0.6785426011840899,2,4,3.25,5,-0.32778177109816264,0.8333333333333334,2.0,-0.6152821934957711,0.0,-0.6789146428573514,3.0,-0.31476636939512276
24,Travel_Rarely,506,-0.7347683123896361,Research & Development,29,1,Medical,Male,91,1.2350984207189633,3,1,Laboratory Technician,Divorced,3907,-0.5513923368665002,3622,-1.5020265198701717,1.0,-0.6778187248056703,No,13,3,3,6.0,-0.6785426011840899,2,4,2.25,6,-0.1645571086361877,1.0,2.0,-0.6152821934957711,1.0,-0.3685898527395261,2.0,-0.5950247357715714
46,Travel_Rarely,717,-0.2118556932845216,Research & Development,13,4,Life Sciences,Male,34,-1.5687188824884994,3,2,Healthcare Representative,Single,5562,-0.19985979817776384,9697,-0.6485307892650597,6.0,1.3237753399036383,No,14,3,0,19.0,0.9922406880797102,3,3,3.0,10,0.48834154121171225,0.5263157894736842,7.0,0.7647373736526294,0.0,-0.6789146428573514,9.0,1.3667838288635692
35,Travel_Rarely,1370,1.4064473411971834,Research & Development,27,4,Life Sciences,Male,49,-0.8308722237496934,3,2,Manufacturing Director,Married,6883,0.08072901366986203,5151,-1.2872125326940045,2.0,-0.27749991186380857,No,16,3,1,17.0,0.7351971051160486,3,3,3.0,7,-0.0013324461742127045,0.4117647058823529,7.0,0.7647373736526294,0.0,-0.6789146428573514,7.0,0.8062670961106719
30,Travel_Rarely,793,-0.023508020052347676,Research & Development,16,1,Life Sciences,Male,33,-1.617908659737753,3,1,Research Scientist,Married,2862,-0.7733569912047055,3811,-1.4754733193624572,1.0,-0.6778187248056703,No,12,3,1,10.0,-0.16445543525676679,2,2,2.5,10,0.48834154121171225,1.0,0.0,-1.1672900203551313,0.0,-0.6789146428573514,8.0,1.0865254624871206
47,Non-Travel,543,-0.6430727346318672,Sales,2,4,Marketing,Male,87,1.0383393117219484,3,2,Sales Executive,Married,4978,-0.3239051169658134,3536,-1.514108928566804,7.0,1.7240941528455003,No,11,3,1,4.0,-0.9355861841477514,3,1,2.5,1,-0.9806804209460626,0.25,0.0,-1.1672900203551313,0.0,-0.6789146428573514,0.0,-1.1555414685244687
46,Travel_Rarely,1277,1.1759692673736022,Sales,2,3,Life Sciences,Male,74,0.39887220748164987,3,3,Sales Executive,Divorced,10368,0.8209652054101922,5596,-1.2246930923451527,4.0,0.5231377140199149,Yes,12,3,1,13.0,0.22110993918872554,5,2,2.75,10,0.48834154121171225,0.7692307692307693,6.0,0.48873346022294933,0.0,-0.6789146428573514,3.0,-0.31476636939512276
36,Travel_Rarely,1456,1.6195776030125382,Sales,13,5,Marketing,Male,96,1.481047306965232,2,2,Sales Executive,Divorced,6134,-0.07836335580316732,8658,-0.7945031454953003,5.0,0.9234565269617766,Yes,13,3,3,16.0,0.6066753136342179,3,3,2.0,2,-0.8174557584840876,0.125,2.0,-0.6152821934957711,2.0,-0.058265062621700905,2.0,-0.5950247357715714
32,Travel_Rarely,964,0.4002742447200437,Sales,1,2,Life Sciences,Male,34,-1.5687188824884994,1,2,Sales Executive,Single,6735,0.049292871237274126,12147,-0.3043226345354261,6.0,1.3237753399036383,No,15,3,0,10.0,-0.16445543525676679,2,3,2.0,0,-1.1439050834080375,0.0,0.0,-1.1672900203551313,0.0,-0.6789146428573514,0.0,-1.1555414685244687
23,Travel_Rarely,160,-1.592245877367691,Research & Development,4,1,Medical,Female,51,-0.732492669251186,3,1,Laboratory Technician,Single,3295,-0.6813850339526071,12862,-0.2038700506041248,1.0,-0.6778187248056703,No,13,3,0,3.0,-1.0641079756295821,3,1,2.25,3,-0.6542310960221126,1.0,2.0,-0.6152821934957711,1.0,-0.3685898527395261,2.0,-0.5950247357715714
31,Travel_Frequently,163,-1.584811100792737,Research & Development,24,1,Technical Degree,Female,30,-1.7654779914855143,3,2,Manufacturing Director,Single,5238,-0.26867946134099685,6670,-1.0738034767616316,2.0,-0.27749991186380857,No,20,4,0,9.0,-0.29297722673859755,3,2,3.5,5,-0.32778177109816264,0.5555555555555556,4.0,-0.06327436663641088,1.0,-0.3685898527395261,4.0,-0.03450800301867408
39,Non-Travel,792,-0.025986278910665753,Research & Development,1,3,Life Sciences,Male,77,0.5464415392294111,3,2,Laboratory Technician,Married,6472,-0.0065700034909057445,8989,-0.7479999213257049,1.0,-0.6778187248056703,Yes,15,3,1,9.0,-0.29297722673859755,2,3,3.75,9,0.32511687874973727,1.0,8.0,1.0407412870823096,5.0,0.8727093077317748,8.0,1.0865254624871206
32,Travel_Rarely,371,-1.0693332582625767,Sales,19,3,Life Sciences,Male,80,0.6940108709771722,1,3,Sales Executive,Married,9610,0.659961178627073,3840,-1.4713990187554533,3.0,0.12281890107805317,No,13,3,1,10.0,-0.16445543525676679,2,1,2.75,4,-0.4910064335601377,0.4,3.0,-0.339278280066091,0.0,-0.6789146428573514,2.0,-0.5950247357715714
40,Travel_Rarely,611,-0.4745511322662379,Sales,7,4,Medical,Male,88,1.0875290889712022,3,5,Manager,Single,16581,2.140645968475521,4349,-1.3998880184463172,1.0,-0.6778187248056703,No,14,3,0,21.0,1.2492842710433718,3,2,2.0,18,1.794138840907512,1.0,8.0,1.0407412870823096,7.5,1.6485212830263376,8.0,1.0865254624871206
45,Travel_Rarely,176,-1.552593735634602,Human Resources,4,3,Life Sciences,Female,56,-0.4865437830049173,1,3,Human Resources,Married,9756,0.6909725083240854,6595,-1.0843404610900897,4.0,0.5231377140199149,No,21,4,2,9.0,-0.29297722673859755,2,4,3.25,5,-0.32778177109816264,0.5555555555555556,0.0,-1.1672900203551313,0.0,-0.6789146428573514,3.0,-0.31476636939512276
30,Travel_Frequently,1312,1.2627083274147348,Research & Development,2,4,Technical Degree,Female,78,0.5956313164786647,2,1,Research Scientist,Single,4968,-0.326029180643691,26427,1.7019191816030101,0.0,-1.078137537747532,No,16,3,0,10.0,-0.16445543525676679,2,3,3.0,9,0.32511687874973727,0.9,7.0,0.7647373736526294,0.0,-0.6789146428573514,7.0,0.8062670961106719
24,Travel_Frequently,897,0.23423090121273246,Human Resources,10,3,Medical,Male,59,-0.3389744512571561,3,1,Human Resources,Married,2145,-0.9256523569085267,2097,-1.7162785345488214,0.0,-1.078137537747532,No,14,3,1,3.0,-1.0641079756295821,2,3,3.0,2,-0.8174557584840876,0.6666666666666666,2.0,-0.6152821934957711,2.0,-0.058265062621700905,1.0,-0.8752831021480201
30,Travel_Frequently,600,-0.5018119797077367,Human Resources,8,3,Human Resources,Female,66,0.005353989487620002,2,1,Human Resources,Divorced,2180,-0.9182181340359552,9732,-0.6436135299117792,6.0,1.3237753399036383,No,11,3,1,6.0,-0.6785426011840899,0,2,3.0,4,-0.4910064335601377,0.6666666666666666,2.0,-0.6152821934957711,1.0,-0.3685898527395261,2.0,-0.5950247357715714
31,Travel_Rarely,1003,0.49692634019444876,Sales,5,3,Technical Degree,Male,51,-0.732492669251186,3,2,Sales Executive,Married,8346,0.39147952974334926,20943,0.9314548875061486,1.0,-0.6778187248056703,No,19,3,1,6.0,-0.6785426011840899,3,3,2.5,5,-0.32778177109816264,0.8333333333333334,2.0,-0.6152821934957711,0.0,-0.6789146428573514,2.0,-0.5950247357715714
29,Travel_Rarely,428,-0.9280725033384463,Sales,9,3,Marketing,Female,52,-0.6833028920019322,1,1,Sales Representative,Single,2760,-0.7950224407190566,14630,0.04452179329872921,1.0,-0.6778187248056703,No,13,3,0,2.0,-1.192629767111413,3,3,2.5,2,-0.8174557584840876,1.0,2.0,-0.6152821934957711,2.0,-0.058265062621700905,2.0,-0.5950247357715714
29,Travel_Frequently,461,-0.8462899610139496,Research & Development,1,3,Life Sciences,Male,70,0.20211309848463493,4,2,Healthcare Representative,Single,6294,-0.04437833695712634,23060,1.228878831817428,8.0,2.124412965787362,Yes,12,3,0,10.0,-0.16445543525676679,5,4,3.75,3,-0.6542310960221126,0.3,2.0,-0.6152821934957711,0.0,-0.6789146428573514,2.0,-0.5950247357715714
34,Travel_Rarely,181,-1.5402024413430115,Research & Development,2,4,Medical,Male,97,1.5302370842144857,4,1,Research Scientist,Married,2932,-0.7584885454595626,5586,-1.2260980235889472,0.0,-1.078137537747532,Yes,14,3,3,6.0,-0.6785426011840899,3,3,3.0,5,-0.32778177109816264,0.8333333333333334,0.0,-1.1672900203551313,1.0,-0.3685898527395261,2.0,-0.5950247357715714
33,Non-Travel,1283,1.1908388205235108,Sales,2,3,Marketing,Female,62,-0.19140511950939493,3,2,Sales Executive,Single,5147,-0.28800844080968263,10697,-0.5080376648856174,8.0,2.124412965787362,No,15,3,0,13.0,0.22110993918872554,2,2,3.0,11,0.6515662036736872,0.8461538461538461,7.0,0.7647373736526294,1.0,-0.3685898527395261,7.0,0.8062670961106719
49,Travel_Rarely,1313,1.265186586273053,Sales,11,4,Marketing,Female,80,0.6940108709771722,3,2,Sales Executive,Single,4507,-0.4239485161938466,8191,-0.8601134345804998,3.0,0.12281890107805317,No,12,3,0,8.0,-0.42149901822042835,1,4,3.75,5,-0.32778177109816264,0.625,1.0,-0.8912861069254512,0.0,-0.6789146428573514,4.0,-0.03450800301867408
33,Travel_Rarely,211,-1.4658546755934692,Sales,16,3,Life Sciences,Female,74,0.39887220748164987,3,3,Sales Executive,Single,8564,0.43778411792108013,10092,-0.59303600513518,2.0,-0.27749991186380857,Yes,20,4,0,11.0,-0.035933643774936005,2,2,1.75,0,-1.1439050834080375,0.0,0.0,-1.1672900203551313,0.0,-0.6789146428573514,0.0,-1.1555414685244687
38,Travel_Frequently,594,-0.5166815328576453,Research & Development,2,2,Medical,Female,75,0.4480619847309036,2,1,Laboratory Technician,Married,2468,-0.8570451001130813,15963,0.2317991280965258,4.0,0.5231377140199149,No,14,3,1,9.0,-0.29297722673859755,4,2,2.25,6,-0.1645571086361877,0.6666666666666666,1.0,-0.8912861069254512,0.0,-0.6789146428573514,5.0,0.2457503633577746
31,Travel_Rarely,1079,0.6852740134266226,Sales,16,4,Marketing,Male,70,0.20211309848463493,3,3,Sales Executive,Married,8161,0.3521843517026144,19002,0.658757733085651,2.0,-0.27749991186380857,No,13,3,3,10.0,-0.16445543525676679,2,3,2.0,1,-0.9806804209460626,0.1,0.0,-1.1672900203551313,0.0,-0.6789146428573514,0.0,-1.1555414685244687
30,Travel_Rarely,305,-1.2328983429115699,Research & Development,16,3,Life Sciences,Male,58,-0.38816422850640986,4,2,Healthcare Representative,Married,5294,-0.25678470474488246,9128,-0.7284713770369624,3.0,0.12281890107805317,No,16,3,1,10.0,-0.16445543525676679,3,3,3.0,7,-0.0013324461742127045,0.7,0.0,-1.1672900203551313,1.0,-0.3685898527395261,7.0,0.8062670961106719
32,Non-Travel,953,0.3730133972785448,Research & Development,5,4,Technical Degree,Male,65,-0.04383578776163373,3,1,Research Scientist,Single,2718,-0.8039435081661424,17674,0.4721828639097516,2.0,-0.27749991186380857,No,14,3,0,12.0,0.09258814770689477,3,3,2.25,7,-0.0013324461742127045,0.5833333333333334,7.0,0.7647373736526294,0.0,-0.6789146428573514,7.0,0.8062670961106719
42,Travel_Rarely,855,0.13014402916337317,Research & Development,12,3,Medical,Male,57,-0.4373540057556636,3,1,Laboratory Technician,Divorced,2766,-0.79374800251233,8952,-0.7531981669277442,8.0,2.124412965787362,No,22,4,3,7.0,-0.5500208097022591,6,2,2.0,5,-0.32778177109816264,0.7142857142857143,3.0,-0.339278280066091,0.0,-0.6789146428573514,4.0,-0.03450800301867408
55,Travel_Rarely,478,-0.8041595604225423,Research & Development,2,3,Medical,Male,60,-0.28978467400790237,2,5,Research Director,Married,16581,2.140645968475521,19805,0.7715737119623431,8.0,2.124412965787362,No,12,3,3,28.5,2.2131977071571027,2,3,2.25,1,-0.9806804209460626,0.029411764705882353,0.0,-1.1672900203551313,0.0,-0.6789146428573514,0.0,-1.1555414685244687
34,Non-Travel,1375,1.4188386354887739,Sales,10,3,Life Sciences,Male,87,1.0383393117219484,3,2,Sales Executive,Divorced,4001,-0.5314261382944512,12313,-0.28100077588843864,1.0,-0.6778187248056703,Yes,14,3,1,15.0,0.4781535221523871,3,3,3.25,15,1.3044648535215873,1.0,14.0,2.6967647676603903,0.0,-0.6789146428573514,7.0,0.8062670961106719
53,Non-Travel,661,-0.350638189350334,Research & Development,1,4,Medical,Female,60,-0.28978467400790237,2,4,Manufacturing Director,Married,12965,1.372584542554995,22308,1.1232280022840873,4.0,0.5231377140199149,Yes,20,4,3,27.0,2.0204150199343562,2,2,2.5,3,-0.6542310960221126,0.1111111111111111,2.0,-0.6152821934957711,0.0,-0.6789146428573514,2.0,-0.5950247357715714
43,Travel_Rarely,244,-1.3840721332689727,Human Resources,2,3,Life Sciences,Male,97,1.5302370842144857,3,1,Human Resources,Single,3539,-0.6295578802123946,5033,-1.3037907213707787,0.0,-1.078137537747532,No,13,3,0,10.0,-0.16445543525676679,5,3,2.75,9,0.32511687874973727,0.9,7.0,0.7647373736526294,1.0,-0.3685898527395261,8.0,1.0865254624871206
34,Travel_Rarely,511,-0.7223770180980458,Sales,3,2,Life Sciences,Female,32,-1.6670984369870068,1,2,Sales Executive,Single,6029,-0.10066602442088173,25353,1.551029566019489,5.0,0.9234565269617766,No,12,3,0,6.0,-0.6785426011840899,3,3,3.0,2,-0.8174557584840876,0.3333333333333333,2.0,-0.6152821934957711,2.0,-0.058265062621700905,2.0,-0.5950247357715714
38,Travel_Rarely,1153,0.8686651689421605,Research & Development,6,2,Other,Female,40,-1.273580218992977,2,1,Laboratory Technician,Married,3702,-0.5949356422629903,16376,0.2898227884652355,1.0,-0.6778187248056703,No,11,3,1,5.0,-0.8070643926659207,3,3,3.0,5,-0.32778177109816264,1.0,4.0,-0.06327436663641088,0.0,-0.6789146428573514,4.0,-0.03450800301867408
22,Travel_Rarely,1294,1.2180996679650096,Research & Development,8,1,Medical,Female,79,0.6448210937279185,3,1,Laboratory Technician,Married,2398,-0.8719135458582243,15999,0.23685688057418575,1.0,-0.6778187248056703,Yes,17,3,0,1.0,-1.3211515585932438,6,3,2.5,1,-0.9806804209460626,1.0,0.0,-1.1672900203551313,0.0,-0.6789146428573514,0.0,-1.1555414685244687
31,Travel_Rarely,196,-1.5030285584682403,Sales,29,4,Marketing,Female,91,1.2350984207189633,2,2,Sales Executive,Married,5468,-0.21982599674981293,13402,-0.12800376343922595,1.0,-0.6778187248056703,No,14,3,2,13.0,0.22110993918872554,3,3,2.25,12,0.8147908661356622,0.9230769230769231,7.0,0.7647373736526294,5.0,0.8727093077317748,7.0,0.8062670961106719
